index	word	lemma	posUni	posFine	morph	head	dep	_	coarse_dep
8	txerriak	txerri	NOUN	_	Animacy=Anim|Case=Abs|Definite=Def|Number=Plur	6	nsubj	SpaceAfter=No	nsubj
2	urtean	urte	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	16	obl	_	obl
3	negoziazio	negoziazio	NOUN	_	_	16	nsubj	_	nsubj
5	enpresen	enpresa	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Plur	6	nmod	_	nmod
6	kudeaketa	kudeaketa	NOUN	_	_	12	xcomp	_	xcomp
8	kostuen	kostu	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Plur	9	nmod	_	nmod
9	murrizketarako	murrizketa	NOUN	_	Case=Loc|Definite=Def|Number=Sing	6	conj	_	conj
12	tresna	tresna	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	16	xcomp	SpaceAfter=No	xcomp
15	behar	behar	NOUN	_	Case=Abs|Definite=Ind	16	compound	_	compound
3	abisua	abisu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	4	obj	_	obj
1	jatetxeko	jatetxe	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	2	nmod	_	nmod
2	esperientzia	esperientzia	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	5	obj	_	obj
1	defentsa	defentsa	NOUN	_	_	2	compound	_	compound
2	ministerioko	ministerio	NOUN	_	Case=Loc|Definite=Def|Number=Sing	4	nmod	_	nmod
4	agintari	agintari	NOUN	_	Animacy=Anim|Case=Abs|Definite=Ind	5	obj	_	obj
8	konturik	kontu	NOUN	_	Animacy=Inan|Case=Par|Definite=Ind	9	obj	_	obj
3	babes	babes	NOUN	_	_	6	nmod	_	nmod
5	nagusiaren	nagusi	NOUN	_	Case=Gen	12	obl	_	obl
8	haize	haize	NOUN	_	_	9	compound	_	compound
9	bolada	bolada	NOUN	_	_	12	nsubj	_	nsubj
14	hegazkina	hegazkin	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	17	nsubj	_	nsubj
16	bidetik	bide	NOUN	_	Animacy=Inan|Case=Abl|Definite=Def|Number=Sing	17	obl	_	obl
22	unean	une	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	17	obl	SpaceAfter=No	obl
2	ihesaldietan	ihesaldi	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Plur	3	obl	_	obl
1	gertaera	gertaera	NOUN	_	_	5	obl	_	obl
3	fiskaltzak	fiskaltza	NOUN	_	Case=Erg|Definite=Def|Number=Sing	5	nsubj	_	nsubj
4	salaketa	salaketa	NOUN	_	Case=Abs|Definite=Def|Number=Sing	5	obj	_	obj
3	sarrera	sarrera	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	4	obj	_	obj
8	argudiotik	argudio	NOUN	_	Animacy=Inan|Case=Abl|Definite=Def|Number=Sing	6	obj	_	obj
11	zitarik	zita	NOUN	_	Case=Par|Definite=Ind	18	obl	_	obl
4	burua	buru	NOUN	_	Case=Abs|Definite=Def|Number=Sing	5	obj	_	obj
7	poliziak	polizia	NOUN	_	Case=Erg|Definite=Def|Number=Sing	5	nsubj	SpaceAfter=No	nsubj
13	eskandaluaren	eskandalu	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Sing	14	nmod	_	nmod
14	oihartzuna	oihartzun	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	11	obj	SpaceAfter=No	obj
3	bileraren	bilera	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Sing	4	nmod	_	nmod
4	helburua	helburu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	15	nsubj	_	nsubj
8	alderdi	alderdi	NOUN	_	_	15	nsubj	_	nsubj
10	oposizioan	oposizio	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	11	obl	_	obl
12	lanaren	lan	NOUN	_	Case=Gen	14	nmod	_	nmod
14	esperientziak	esperientzia	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	15	obj	_	obj
1	pentsio	pentsio	NOUN	_	_	2	nmod	_	nmod
2	asegurua	aseguru	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	20	obj	SpaceAfter=No	obj
7	kuotak	kuota	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	12	obj	_	obj
8	enpresaburuek	enpresaburu	NOUN	_	Case=Erg|Definite=Def|Number=Plur	12	nsubj	_	nsubj
10	enplegatuek	enplegatu	NOUN	_	Case=Erg|Definite=Def|Number=Plur	8	conj	_	conj
15	kapital	kapital	NOUN	_	_	17	nmod	_	nmod
17	aseguru	aseguru	NOUN	_	_	20	obl	_	obl
21	ahal	ahal	NOUN	_	_	22	compound	_	compound
28	enplegatuen	enplegatu	NOUN	_	Case=Gen|Definite=Def|Number=Plur	29	nmod	_	nmod
29	kontura	kontu	NOUN	_	Animacy=Inan|Case=All|Definite=Def|Number=Sing	30	obl	_	obl
1	bahimendu	bahimendu	NOUN	_	_	13	nsubj	_	nsubj
8	mendebaldeko	mendebalde	NOUN	_	Case=Loc|Definite=Def|Number=Sing	6	nmod	_	nmod
9	herrialdeek	herrialde	NOUN	_	Case=Erg|Definite=Def|Number=Plur	12	nsubj	_	nsubj
13	tresnarik	tresna	NOUN	_	Animacy=Inan|Case=Par|Definite=Ind	0	root	_	root
14	eraginkorrenetakoa	eraginkor	NOUN	_	Case=Abs|Definite=Def|Degree=Sup|Number=Sing	13	nmod	_	nmod
2	lagun	lagun	NOUN	_	Animacy=Anim|Case=Abs|Definite=Ind	3	nsubj	_	nsubj
6	palestinar	palestinar	NOUN	_	Animacy=Anim|Case=Abs|Definite=Ind	7	nsubj	_	nsubj
9	istiluetan	istilu	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Plur	7	obl	SpaceAfter=No	obl
11	polizia	polizia	NOUN	_	Case=Abs|Definite=Def|Number=Sing	7	conj	_	conj
1	alanbre	alanbre	NOUN	_	_	3	obl	_	obl
5	harriz	harri	NOUN	_	Animacy=Inan|Case=Ins|Definite=Ind	8	obl	_	obl
7	bolaz	bola	NOUN	_	Animacy=Inan|Case=Ins|Definite=Ind	5	conj	_	conj
11	zenbakien	zenbaki	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Plur	12	nmod	_	nmod
12	balioa	balio	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	19	nsubj	SpaceAfter=No	nsubj
17	posizioen	posizio	NOUN	_	Case=Gen	19	obl	_	obl
2	web	web	NOUN	_	_	3	nmod	_	nmod
3	orrian	orri	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	5	obl	_	obl
7	berria	berri	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	5	nsubj	SpaceAfter=No	nsubj
1	lehiarako	lehia	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	3	obl	_	obl
2	agintariek	agintari	NOUN	_	Animacy=Anim|Case=Erg|Definite=Def|Number=Plur	3	nsubj	_	nsubj
5	laguntzak	laguntza	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	8	nsubj	_	nsubj
8	lehenagokoak	lehenago	NOUN	_	Case=Abs|Definite=Def|Number=Plur	0	root	_	root
13	indarrik	indar	NOUN	_	Case=Abl	15	obl	_	obl
2	askapen	askapen	NOUN	_	_	9	nsubj	_	nsubj
4	armada	armada	NOUN	_	_	3	flat	_	flat
8	urte	urte	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	9	xcomp	_	xcomp
12	aldiz	aldi	NOUN	_	Animacy=Inan|Case=Ins|Definite=Ind	13	obl	_	obl
16	armadak	armada	NOUN	_	Case=Erg|Definite=Def|Number=Sing	13	nsubj	_	nsubj
17	talde	talde	NOUN	_	_	19	obj	_	obj
1	abiapuntua	abiapuntu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	9	nsubj	_	nsubj
3	tirada	tirada	NOUN	_	_	5	obj	_	obj
7	egunkarian	egunkari	NOUN	_	Case=Ine|Definite=Def|Number=Sing	8	obl	_	obl
9	artikulu	artikulu	NOUN	_	_	0	root	_	root
3	kontzertu	kontzertu	NOUN	_	_	6	iobj	_	iobj
5	hasiera	hasiera	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	6	obj	_	obj
7	zorian	zori	NOUN	_	Case=Ine|Definite=Def|Number=Sing	8	obl	_	obl
2	minutu	minutu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	3	obj	_	obj
1	argazkian	argazki	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	6	obl	SpaceAfter=No	obl
4	biosferaren	biosfera	NOUN	_	Case=Gen|Definite=Def|Number=Sing	5	nmod	_	nmod
5	erreserba	erreserba	NOUN	_	Case=Abs|Definite=Def|Number=Sing	6	obj	_	obj
1	gizonezko	gizonezko	NOUN	_	_	3	obj	_	obj
8	talde	talde	NOUN	_	_	5	nsubj	_	nsubj
2	legebiltzarkide	legebiltzarkide	NOUN	_	_	5	nsubj	_	nsubj
8	erabaki	erabaki	NOUN	_	_	10	nsubj	_	nsubj
18	gobernuaren	gobernu	NOUN	_	Case=Gen|Definite=Def|Number=Sing	20	nmod	_	nmod
20	ezintasuna	ezintasun	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	10	obj	SpaceAfter=No	obj
1	armada	armada	NOUN	_	_	5	nsubj	_	nsubj
3	ipar	ipar	NOUN	_	_	4	compound	_	compound
7	kuartel	kuartel	NOUN	_	_	12	obj	_	obj
11	begiratoki	begiratoki	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	7	conj	_	conj
13	lanak	lan	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	16	obj	_	obj
15	goizean	goiz	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	16	obl	_	obl
21	iturri	iturri	NOUN	_	_	18	nsubj	_	nsubj
1	mendiko	mendi	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	2	nmod	_	nmod
2	kirol	kirol	NOUN	_	_	9	obl	_	obl
4	ezagutza	ezagutza	NOUN	_	_	9	obj	_	obj
6	esperientzia	esperientzia	NOUN	_	_	4	conj	_	conj
7	maila	maila	NOUN	_	_	6	nmod	_	nmod
2	urrea	urre	NOUN	_	Case=Abs|Definite=Def|Number=Sing	4	obj	_	obj
4	helburu	helburu	NOUN	_	_	0	root	_	root
8	atsekabe	atsekabe	NOUN	_	_	3	conj	_	conj
3	kidek	kide	NOUN	_	Case=Erg	16	obl	_	obl
8	aurretik	aurre	NOUN	_	Animacy=Inan|Case=Abl|Definite=Def|Number=Sing	7	advcl	_	advcl
2	hilabeteren	hilabete	NOUN	_	Case=Gen	4	obl	_	obl
8	oposizioak	oposizio	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Sing	9	nsubj	_	nsubj
11	tankeak	tanke	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	12	obj	_	obj
13	manifestatzaileen	manifestatzaile	NOUN	_	Case=Gen	12	obl	_	obl
5	arantza	arantza	NOUN	_	Case=Abs|Definite=Def|Number=Sing	6	obj	_	obj
7	nahi	nahi	NOUN	_	Case=Abs|Definite=Ind	8	compound	_	compound
1	gertakari	gertakari	NOUN	_	_	4	obl	_	obl
3	bizia	bizi	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	4	obj	_	obj
9	auzapezordeak	auzapezorde	NOUN	_	Case=Erg|Definite=Def|Number=Sing	4	nsubj	_	nsubj
13	alkatea	alkate	NOUN	_	Case=Abs|Definite=Def|Number=Sing	16	nsubj	_	nsubj
15	buruan	buru	NOUN	_	Case=Ine|Definite=Def|Number=Sing	17	obl	_	obl
1	nahi	nahi	NOUN	_	Case=Abs|Definite=Ind	2	compound	_	compound
4	geografia	geografia	NOUN	_	_	8	nmod	_	nmod
6	natur	natura	NOUN	_	_	7	compound	_	compound
7	zientzietako	zientzia	NOUN	_	Case=Loc|Definite=Def|Number=Plur	4	conj	_	conj
8	liburua	liburu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	0	root	_	root
2	gaua	gau	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	3	nsubj	_	nsubj
2	konfiantza	konfiantza	NOUN	_	_	4	obj	_	obj
2	musika	musika	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	3	nsubj	_	nsubj
2	hilketen	hilketa	NOUN	_	Case=Gen|Definite=Def|Number=Plur	4	nmod	_	nmod
3	areagotzeen	areagotze	NOUN	_	Case=Gen	9	obl	_	obl
5	demokraton	demokrata	NOUN	_	Animacy=Anim|Case=Gen|Definite=Def|Number=Plur	6	nmod	_	nmod
6	batasuna	batasun	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	7	obj	_	obj
8	behar	behar	NOUN	_	Case=Abs|Definite=Ind	9	compound	_	compound
3	gorpua	gorpu	NOUN	_	Case=Abs|Definite=Def|Number=Sing	7	obj	_	obj
6	aste	aste	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	4	obj	_	obj
11	haserre	haserre	NOUN	_	_	13	obj	_	obj
15	gizarte	gizarte	NOUN	_	_	13	obl	_	obl
2	zutikako	zutikako	NOUN	_	_	3	nmod	_	nmod
3	emakume	emakume	NOUN	_	_	5	obj	_	obj
5	akordioaren	akordio	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Sing	6	nmod	_	nmod
6	zentzua	zentzu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	0	root	SpaceAfter=No	root
4	ideia	ideia	NOUN	_	_	6	obj	_	obj
12	jarduera	jarduera	NOUN	_	Case=Abs|Definite=Def|Number=Sing	13	obj	_	obj
2	lagun	lagun	NOUN	_	Animacy=Anim|Case=Abs|Definite=Ind	7	nsubj	SpaceAfter=No	nsubj
10	kolpe	kolpe	NOUN	_	_	12	obj	_	obj
4	aldaketak	aldaketa	NOUN	_	Case=Abs|Definite=Def|Number=Plur	8	obj	_	obj
5	nazioarteko	nazioarte	NOUN	_	Case=Loc|Definite=Def|Number=Sing	7	nmod	_	nmod
6	arautegiaren	arautegi	NOUN	_	Case=Gen	8	obl	_	obl
11	parlamentuko	parlamentu	NOUN	_	Case=Loc|Definite=Def|Number=Sing	13	nmod	_	nmod
13	bilkuran	bilkura	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	27	obl	_	obl
15	alderdiek	alderdi	NOUN	_	Case=Erg|Definite=Def|Number=Plur	27	nsubj	_	nsubj
25	urteko	urte	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	26	nmod	_	nmod
26	aurrekontuei	aurrekontu	NOUN	_	Animacy=Inan|Case=Dat|Definite=Def|Number=Plur	27	iobj	_	iobj
29	zuzenketak	zuzenketa	NOUN	_	Case=Abs|Definite=Def|Number=Plur	7	obj	SpaceAfter=No	obj
4	ongietorria	ongietorri	NOUN	_	Case=Abs|Definite=Def|Number=Sing	13	nsubj	_	nsubj
10	animoak	animo	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	4	conj	_	conj
12	seinale	seinale	NOUN	_	Case=Abs|Definite=Ind	13	compound	_	compound
1	gurasoak	guraso	NOUN	_	Case=Abs|Definite=Def|Number=Plur	2	nsubj	_	nsubj
9	seme-alabek	seme-alabak	NOUN	_	Case=Erg|Definite=Def|Number=Plur	11	nsubj	_	nsubj
13	nazionalitatea	nazionalitate	NOUN	_	Case=Abs|Definite=Def|Number=Sing	11	obj	SpaceAfter=No	obj
1	partiduaren	partidu	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Sing	2	nmod	_	nmod
2	oreka	oreka	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	7	obj	_	obj
3	atzeko	atzeko	NOUN	_	_	4	nmod	_	nmod
4	koadroetan	koadro	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Plur	7	obl	_	obl
6	nagusitasunak	nagusitasun	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Sing	7	nsubj	_	nsubj
4	minutuan	minutu	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	9	obl	SpaceAfter=No	obl
8	gola	gol	NOUN	_	Case=Abs|Definite=Def|Number=Sing	9	nsubj	_	nsubj
4	estadiora	estadio	NOUN	_	Animacy=Inan|Case=All|Definite=Def|Number=Sing	5	obl	_	obl
7	pertsonak	pertsona	NOUN	_	Animacy=Anim|Case=Erg|Definite=Ind	8	nsubj	_	nsubj
4	nahi	nahi	NOUN	_	Case=Abs|Definite=Ind	3	dep	_	dep
5	anderea	andere	NOUN	_	Case=Abs|Definite=Def|Number=Sing	6	obj	_	obj
3	taldearen	talde	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Sing	4	nmod	_	nmod
4	muina	muin	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	5	obj	_	obj
2	segundoko	segundo	NOUN	_	Animacy=Inan	3	nmod	_	nmod
3	aldearekin	alde	NOUN	_	Animacy=Inan|Case=Com|Definite=Def|Number=Sing	4	obl	_	obl
6	helmugara	helmuga	NOUN	_	Case=All|Definite=Def|Number=Sing	4	obl	SpaceAfter=No	obl
1	ogasun	ogasun	NOUN	_	_	2	nmod	_	nmod
2	batzordearen	batzorde	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Sing	4	nmod	_	nmod
4	bileran	bilera	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	5	obl	_	obl
8	lan	lan	NOUN	_	_	9	nmod	_	nmod
9	taldea	talde	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	5	nsubj	SpaceAfter=No	nsubj
1	erreskate	erreskate	NOUN	_	_	4	obl	_	obl
3	deia	dei	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	4	obj	_	obj
6	lanetik	lan	NOUN	_	Animacy=Inan|Case=Abl|Definite=Def|Number=Sing	7	obl	_	obl
8	baimena	baimen	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	9	obj	_	obj
7	probak	proba	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	4	nsubj	SpaceAfter=No	nsubj
10	hilaren	hil	NOUN	_	Animacy=Anim|Case=Gen|Definite=Def|Number=Sing	11	nmod	_	nmod
1	arrosa	arrosa	NOUN	_	_	3	nsubj	_	nsubj
6	ekaitzak	ekaitz	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Sing	7	nsubj	_	nsubj
2	kopa	kopa	NOUN	_	_	4	nmod	_	nmod
4	asmoa	asmo	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	7	nsubj	_	nsubj
9	hilabete	hilabete	NOUN	_	_	11	obj	_	obj
12	partidarik	partida	NOUN	_	Case=Abl	11	obl	_	obl
16	lehia	lehia	NOUN	_	_	19	nsubj	_	nsubj
18	hutsunea	hutsune	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	19	obj	_	obj
7	txapelketan	txapelketa	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	8	obl	_	obl
5	aldetatik	alde	NOUN	_	Animacy=Inan|Case=Abl|Definite=Ind	6	obl	_	obl
9	azterketari	azterketa	NOUN	_	Animacy=Inan|Case=Dat|Definite=Def|Number=Sing	6	iobj	SpaceAfter=No	iobj
3	gidariak	gidari	NOUN	_	Animacy=Anim|Case=Abs|Definite=Def|Number=Plur	6	nsubj	_	nsubj
5	puntura	puntu	NOUN	_	Animacy=Inan|Case=All|Definite=Def|Number=Sing	6	obl	_	obl
7	sailkapenean	sailkapen	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	6	obl	SpaceAfter=No	obl
2	egunez	egun	NOUN	_	Animacy=Inan|Case=Ins|Definite=Ind	3	obl	_	obl
15	epailearen	epaile	NOUN	_	Case=Gen	21	obl	_	obl
17	kutxazainari	kutxazain	NOUN	_	Case=Dat|Definite=Def|Number=Sing	19	iobj	_	iobj
18	su	su	NOUN	_	Case=Abs|Definite=Ind	19	compound	_	compound
29	ekintza	ekintza	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	27	obj	_	obj
2	kolpetan	kolpe	NOUN	_	Animacy=Inan|Case=Ine|Definite=Ind	8	obl	SpaceAfter=No	obl
4	irabazlearen	irabazle	NOUN	_	Animacy=Anim|Case=Gen|Definite=Def|Number=Sing	5	nmod	_	nmod
5	erdia	erdi	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	6	obj	_	obj
4	lagun	lagun	NOUN	_	Animacy=Anim|Case=Abs|Definite=Ind	5	nsubj	_	nsubj
8	esperientzia	esperientzia	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	9	obj	_	obj
3	komisarian	komisaria	NOUN	_	Case=Ine|Definite=Def|Number=Sing	9	obl	_	obl
4	kolpeak	kolpe	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	9	obj	SpaceAfter=No	obj
6	mehatxuak	mehatxu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	4	conj	_	conj
8	irainak	irain	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	4	conj	_	conj
6	lehendakaritza	lehendakaritza	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	3	obj	SpaceAfter=No	obj
4	etxea	etxe	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	11	nsubj	SpaceAfter=No	nsubj
6	etxe	etxe	NOUN	_	_	7	nmod	_	nmod
7	bloke	bloke	NOUN	_	_	10	nmod	_	nmod
10	solairuan	solairu	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	11	obl	_	obl
1	kasu	kasu	NOUN	_	_	4	obl	_	obl
3	uste	uste	NOUN	_	Case=Abs|Definite=Ind	4	compound	_	compound
5	interesetan	interes	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Plur	6	obl	_	obl
7	politika	politika	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	10	nsubj	_	nsubj
3	hitzarmenak	hitzarmen	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	4	obj	_	obj
15	arazorik	arazo	NOUN	_	Animacy=Inan|Case=Par|Definite=Ind	16	obj	_	obj
20	askatasuna	askatasun	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	21	obj	_	obj
28	lehendakariak	lehendakari	NOUN	_	Case=Erg|Definite=Def|Number=Sing	25	nsubj	SpaceAfter=No	nsubj
2	mendatean	mendate	NOUN	_	Case=Ine	7	obl	_	obl
2	mendeko	mende	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	5	nmod	_	nmod
3	san	san	NOUN	_	_	5	nmod	_	nmod
5	eliza	eliza	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	8	nsubj	_	nsubj
6	estilo	estilo	NOUN	_	_	8	nmod	_	nmod
8	adierazgarri	adierazgarri	NOUN	_	_	0	root	_	root
4	kilometro	kilometro	NOUN	_	Case=Loc	6	obl	_	obl
14	garai	garai	NOUN	_	_	13	nsubj	_	nsubj
1	pixka	pixka	NOUN	_	_	3	obl	_	obl
5	nahiago	nahi	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind|Degree=Cmp	0	root	_	root
6	aukera	aukera	NOUN	_	_	8	obj	_	obj
2	kritika	kritika	NOUN	_	_	4	obj	_	obj
7	indarrak	indar	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Sing	9	nsubj	_	nsubj
8	agintean	aginte	NOUN	_	Case=Ine|Definite=Def|Number=Sing	9	obl	_	obl
11	batasuneko	batasun	NOUN	_	Case=Loc|Definite=Def|Number=Sing	12	nmod	_	nmod
12	herri	herri	NOUN	_	_	4	xcomp	_	xcomp
12	partidu	partidu	NOUN	_	_	10	obl	_	obl
4	gol	gol	NOUN	_	Case=Abs|Definite=Ind	5	obj	_	obj
2	atentatuak	atentatu	NOUN	_	Case=Abs|Definite=Def|Number=Plur	5	obj	_	obj
3	mundu	mundu	NOUN	_	_	5	obl	_	obl
1	kontzertu	kontzertu	NOUN	_	_	7	obj	_	obj
5	urteko	urte	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	6	nmod	_	nmod
6	aurrekontuak	aurrekontu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	1	conj	_	conj
10	oposizioko	oposizio	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	11	nmod	_	nmod
11	alderdiak	alderdi	NOUN	_	Case=Abs|Definite=Def|Number=Plur	16	nsubj	SpaceAfter=No	nsubj
18	eskua	esku	NOUN	_	Case=Abs|Definite=Def|Number=Sing	16	obj	SpaceAfter=No	obj
3	gauza	gauza	NOUN	_	_	5	obj	_	obj
5	galtzagorri	galtzagorri	NOUN	_	Case=Abs|Definite=Ind	3	vocative	SpaceAfter=No	vocative
1	alegia	alegia	NOUN	_	Animacy=Anim|Case=Abs|Definite=Def|Number=Sing	2	obj	_	obj
4	literatur	literatura	NOUN	_	_	6	nmod	_	nmod
5	motaren	mota	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	4	nmod	_	nmod
6	ezaugarria	ezaugarri	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	0	root	_	root
4	imanen	iman	NOUN	_	Case=Gen	6	nmod	_	nmod
6	elkarreraginak	elkarreragin	NOUN	_	Case=Abs|Definite=Def|Number=Plur	1	nsubj	SpaceAfter=No	nsubj
1	ituna	itun	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	2	obj	_	obj
4	ondorio	ondorio	NOUN	_	_	6	obj	_	obj
5	urteak	urte	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	8	obj	_	obj
3	komando	komando	NOUN	_	_	5	obj	_	obj
6	behar	behar	NOUN	_	Case=Abs|Definite=Ind	7	compound	_	compound
2	kasuko	kasu	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	3	obl	_	obl
5	errekurtsoak	errekurtso	NOUN	_	Case=Abs|Definite=Def|Number=Plur	11	obj	_	obj
7	urtarrilaren	urtarril	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Sing	8	nmod	_	nmod
9	goizeko	goiz	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	10	nmod	_	nmod
13	auzitegi	auzitegi	NOUN	_	_	11	nsubj	_	nsubj
1	sare	sare	NOUN	_	_	12	nsubj	_	nsubj
3	autonomia	autonomia	NOUN	_	_	4	nmod	_	nmod
4	erkidego	erkidego	NOUN	_	_	6	obl	_	obl
8	merkatu	merkatu	NOUN	_	_	9	nmod	_	nmod
9	beharrei	behar	NOUN	_	Animacy=Inan|Case=Dat|Definite=Def|Number=Plur	10	iobj	_	iobj
11	asmo	asmo	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	12	obj	_	obj
8	arrazoi	arrazoi	NOUN	_	_	0	root	_	root
2	bandera	bandera	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	5	nsubj	_	nsubj
